Nível,Data e Hora,Fonte,Identificação do Evento,Categoria da Tarefa
Informações,31/07/2025 15:51:11,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\MicrosoftWindows.CrossDevice_cw5n1h2txyewy\Settings\settings.dat foi limpo, atualizando 45 chaves e criando 6 páginas modificadas."
Aviso,31/07/2025 15:51:04,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 e APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,31/07/2025 15:50:48,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Tentativa de adicionar URL (http://localhost:54288/) ao grupo de URLs (0xFF00000220000001). Status: 0x0. ID do processo 0x77C0 caminho executável \Device\HarddiskVolume3\Program Files (x86)\Overwolf\0.280.2.1\OverwolfBrowser.exe, Usuário PC004\FakeZero"
Informações,31/07/2025 15:50:48,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Criar grupo de URLs 0xFF00000220000001. Status 0x0. ID do processo 0x77C0 caminho executável \Device\HarddiskVolume3\Program Files (x86)\Overwolf\0.280.2.1\OverwolfBrowser.exe, Usuário PC004\FakeZero"
Informações,31/07/2025 15:50:42,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"URL (http://*:2869/upnp/eventing/) removida do grupo de URLs (0xFB00000B20000001). ID do processo 0x3290 caminho executável \Device\HarddiskVolume3\Windows\System32\svchost.exe, Usuário SERVIÇO LOCAL"
Informações,31/07/2025 15:50:42,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Tentativa de adicionar URL (http://*:2869/upnp/eventing/) ao grupo de URLs (0xFB00000B20000001). Status: 0x0. ID do processo 0x3290 caminho executável \Device\HarddiskVolume3\Windows\System32\svchost.exe, Usuário SERVIÇO LOCAL"
Informações,31/07/2025 15:50:29,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Informações,31/07/2025 15:50:22,Service Control Manager,7045,Nenhum,"Foi instalado um serviço no sistema

Nome do Serviço:  CorsairLLAccessE5624B0A345A7E17A08498BFEDC2D42A7CBA71C2
Nome do Arquivo de Serviço:  C:\Program Files\Corsair\Corsair Device Control Service\bin\CorsairLLAccess64.sys
Tipo de Serviço:  driver de modo kernel
Tipo de Início de Serviço:  iniciar automaticamente
Conta de Serviço:  "
Aviso,31/07/2025 15:50:22,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,31/07/2025 15:50:19,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,31/07/2025 15:50:19,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 e APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos MSTeams_25163.3611.3774.6315_x64__8wekyb3d8bbwe SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,31/07/2025 15:50:14,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Iniciar para o aplicativo de Servidor COM com CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 e APPID 
Não Disponível
 ao usuário PC004\FakeZero SID (S-1-5-21-1488674292-4050452929-3426693967-1001) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,31/07/2025 15:49:59,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\ProgramData\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\S-1-5-21-1488674292-4050452929-3426693967-1001\SystemAppData\Helium\Cache\1da9068abacc5229_COM15.dat foi limpo, atualizando 1 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:59,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat foi limpo, atualizando 1 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:59,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\User.dat foi limpo, atualizando 4 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:59,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\ProgramData\Packages\WinRAR.ShellExtension_d9ma7nkbkv4rp\S-1-5-21-1488674292-4050452929-3426693967-1001\SystemAppData\Helium\Cache\47b86fda953346a8_COM15.dat foi limpo, atualizando 1 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:47,Service Control Manager,7045,Nenhum,"Foi instalado um serviço no sistema

Nome do Serviço:  R0CPUCOOLERV4_0
Nome do Arquivo de Serviço:  C:\Program Files (x86)\CPU COOLER V4.0\CPU COOLER V4.0.sys
Tipo de Serviço:  driver de modo kernel
Tipo de Início de Serviço:  iniciar demanda
Conta de Serviço:  "
Informações,31/07/2025 15:49:44,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\Settings\settings.dat foi limpo, atualizando 2 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:44,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat foi limpo, atualizando 81 chaves e criando 11 páginas modificadas."
Informações,31/07/2025 15:49:41,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\Settings\settings.dat foi limpo, atualizando 3 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:36,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Tentativa de adicionar URL (http://*:5357/96529716-3b7d-4bfc-9f19-1fee2530f296/) ao grupo de URLs (0xFD00000B20000001). Status: 0x0. ID do processo 0x2348 caminho executável \Device\HarddiskVolume3\Windows\System32\svchost.exe, Usuário SERVIÇO LOCAL"
Informações,31/07/2025 15:49:36,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Criar grupo de URLs 0xFD00000B20000001. Status 0x0. ID do processo 0x2348 caminho executável \Device\HarddiskVolume3\Windows\System32\svchost.exe, Usuário SERVIÇO LOCAL"
Informações,31/07/2025 15:49:36,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Tentativa de adicionar URL (http://*:5357/4874739e-5f8f-461a-abb6-3768f15562a7/) ao grupo de URLs (0xFE00000120000001). Status: 0x0. ID do processo 0x1638 caminho executável \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, Usuário SISTEMA"
Informações,31/07/2025 15:49:36,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Criar grupo de URLs 0xFE00000120000001. Status 0x0. ID do processo 0x1638 caminho executável \Device\HarddiskVolume3\Windows\System32\spoolsv.exe, Usuário SISTEMA"
Informações,31/07/2025 15:49:34,Microsoft-Windows-TPM-WMI,1025,Nenhum,O TPM foi provisionado com êxito e agora está pronto para uso.
Informações,31/07/2025 15:49:33,Microsoft-Windows-TPM-WMI,1282,Nenhum,O identificador de dispositivo TBS foi gerado.
Informações,31/07/2025 15:49:32,Service Control Manager,7045,Nenhum,"Foi instalado um serviço no sistema

Nome do Serviço:  IOMap
Nome do Arquivo de Serviço:  C:\WINDOWS\system32\drivers\IOMap64.sys
Tipo de Serviço:  driver de modo kernel
Tipo de Início de Serviço:  iniciar demanda
Conta de Serviço:  "
Informações,31/07/2025 15:49:32,Microsoft-Windows-IsolatedUserMode,1,Nenhum,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 11552 started with status STATUS_SUCCESS.
Informações,31/07/2025 15:49:32,Microsoft-Windows-IsolatedUserMode,5,Nenhum,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Informações,31/07/2025 15:49:31,TPM,18,Nenhum,Este evento dispara a execução da verificação de status/provisionamento do TPM (Trusted Platform Module).
Informações,31/07/2025 15:49:31,Service Control Manager,7026,Nenhum,"O(s) seguinte(s) driver(s) de início do sistema ou de inicialização não foram carregados: 
dam"
Erro,31/07/2025 15:49:29,BTHUSB,16,Nenhum,Falha na autenticação mútua entre o adaptador Bluetooth local e um dispositivo com endereço de adaptador Bluetooth (e8:ee:cc:8b:d7:79).
Informações,31/07/2025 15:49:28,Microsoft-Windows-TPM-WMI,1038,Nenhum,"As verificações de integridade de pré-atestado confirmam que o dispositivo deve ser aprovado no atestado.
 Consulte C:\WINDOWS\Logs\MeasuredBoot\0000000030-0000000000.json para obter informações detalhadas sobre quais verificações foram feitas."
Informações,31/07/2025 15:49:28,Microsoft-Windows-TPM-WMI,1041,Nenhum,"Informações detalhadas da verificação de integridade anterior ao atestado: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
Informações,31/07/2025 15:49:28,Virtual Disk Service,4,Nenhum,Serviço interrompido.
Informações,31/07/2025 15:49:27,Virtual Disk Service,3,Nenhum,Serviço iniciado.
Informações,31/07/2025 15:49:27,Virtual Disk Service,4,Nenhum,Serviço interrompido.
Informações,31/07/2025 15:49:26,Virtual Disk Service,3,Nenhum,Serviço iniciado.
Informações,31/07/2025 15:49:26,Virtual Disk Service,4,Nenhum,Serviço interrompido.
Informações,31/07/2025 15:49:25,Microsoft-Windows-Ntfs,98,Nenhum,Volume \\?\Volume{53ebea8c-a069-4a67-b3e0-ad94e7e433ee} (\Device\HarddiskVolume12) está íntegro. Nenhuma ação é necessária.
Informações,31/07/2025 15:49:25,Microsoft-Windows-FilterManager,6,Nenhum,"Filtro do Sistema de Arquivos 'FsDepends' (10.0, ‎2012‎-‎11‎-‎16T08:09:29.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\ProgramData\Microsoft\Windows\Containers\Layers\a46c24a2-b218-463a-bded-6b2b0155ef36\Specialization\Scratch\332b8fa2-1a56-4808-bb53-3446a0b33150\Edge.dat foi limpo, atualizando 0 chaves e criando 0 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\ProgramData\Microsoft\Windows\Containers\Layers\a46c24a2-b218-463a-bded-6b2b0155ef36\Specialization\Scratch\332b8fa2-1a56-4808-bb53-3446a0b33150\EdgeUpdate.dat foi limpo, atualizando 0 chaves e criando 0 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\Settings\settings.dat foi limpo, atualizando 6 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat foi limpo, atualizando 8 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\ProgramData\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\S-1-5-21-1488674292-4050452929-3426693967-1001\SystemAppData\Helium\Cache\89bc9879cd777c28_COM15.dat foi limpo, atualizando 1 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat foi limpo, atualizando 15 chaves e criando 2 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\Microsoft.WidgetsPlatformRuntime_8wekyb3d8bbwe\SystemAppData\Helium\User.dat foi limpo, atualizando 1 chaves e criando 1 páginas modificadas."
Erro,31/07/2025 15:49:25,Service Control Manager,7031,Nenhum,O serviço WSearch foi finalizado inesperadamente. Isto aconteceu 1 vez(es). A seguinte ação corretiva será tomada em 30000 milissegundos: Reiniciar o serviço.
Erro,31/07/2025 15:49:25,Service Control Manager,7023,Nenhum,"O serviço WSearch terminou com o erro: 
A sessão de logon especificada não existe. Talvez ela já tenha sido finalizada."
Informações,31/07/2025 15:49:25,Virtual Disk Service,3,Nenhum,Serviço iniciado.
Informações,31/07/2025 15:49:25,Virtual Disk Service,4,Nenhum,Serviço interrompido.
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\ProgramData\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\S-1-5-21-1488674292-4050452929-3426693967-1001\SystemAppData\Helium\Cache\6b87ed64cdffbeb5_COM15.dat foi limpo, atualizando 1 chaves e criando 1 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\UserClasses.dat foi limpo, atualizando 19 chaves e criando 2 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\User.dat foi limpo, atualizando 32 chaves e criando 5 páginas modificadas."
Informações,31/07/2025 15:49:25,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat foi limpo, atualizando 90 chaves e criando 10 páginas modificadas."
Aviso,31/07/2025 15:49:24,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 e APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 ao usuário AUTORIDADE NT\SERVIÇO LOCAL SID (S-1-5-19) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Aviso,31/07/2025 15:49:24,Microsoft-Windows-DistributedCOM,10016,Nenhum,"As configurações de permissão específico do aplicativo não concedem permissão Local Ativação para o aplicativo de Servidor COM com CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 e APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 ao usuário AUTORIDADE NT\SERVIÇO LOCAL SID (S-1-5-19) do endereço LocalHost (Usando LRPC) que está sendo executado no contêiner de aplicativos Não Disponível SID (Não Disponível). Essa permissão de segurança pode ser modificada com a ferramenta administrativa Serviços de Componentes."
Informações,31/07/2025 15:49:24,Microsoft-Windows-FilterManager,6,Nenhum,"Filtro do Sistema de Arquivos 'gameflt' (10.0, ‎2009‎-‎11‎-‎22T16:11:52.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros."
Informações,31/07/2025 15:49:23,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\AppData\Local\Microsoft\Windows\UsrClass.dat foi limpo, atualizando 8579 chaves e criando 747 páginas modificadas."
Informações,31/07/2025 15:49:23,Microsoft-Windows-Kernel-General,16,Nenhum,"O histórico de acesso no hive \??\C:\Users\alexx\ntuser.dat foi limpo, atualizando 10037 chaves e criando 1007 páginas modificadas."
